day	hour	value
12	85	61
12	86	18
12	87	7
12	88	11
12	89	65
12	90	56
12	91	72
12	92	90
12	93	90
12	94	87
12	95	73
12	96	41
12	97	98
12	98	75
12	99	92
12	100	95
13	1	57
13	2	34
13	3	74
13	4	39
13	5	47
13	6	52
13	7	69
13	8	14
13	9	37
13	10	35
13	11	70
13	12	1
13	13	40
13	14	48
13	15	34
13	16	19
13	17	22
13	18	36
13	19	15
13	20	78
13	21	75
13	22	26
13	23	2
13	24	28
13	25	80
13	26	37
13	27	52
13	28	77
13	29	75
13	30	35
13	31	44
13	32	79
13	33	51
13	34	56
13	35	31
13	36	29
13	37	39
13	38	29
13	39	18
13	40	90
13	41	1
13	42	36
13	43	79
13	44	36
13	45	41
13	46	55
13	47	22
13	48	6
13	49	52
13	50	57
13	51	56
13	52	63
13	53	5
13	54	78
13	55	74
13	56	37
13	57	11
13	58	89
13	59	55
13	60	73
13	61	97
13	62	15
13	63	74
13	64	22
13	65	56
13	66	42
13	67	10
13	68	42
13	69	3
13	70	20
13	71	96
13	72	63
13	73	90
13	74	50
13	75	45
13	76	98
13	77	85
13	78	93
13	79	90
13	80	37
13	81	33
13	82	54
13	83	81
13	84	61
13	85	99
13	86	71
13	87	38
13	88	83
13	89	85
13	90	34
13	91	18
13	92	45
13	93	52
13	94	18
13	95	65
13	96	42
13	97	1
13	98	80
13	99	6
13	100	62
14	1	62
14	2	43
14	3	86
14	4	44
14	5	58
14	6	47
14	7	43
14	8	81
14	9	1
14	10	69
14	11	54
14	12	62
14	13	4
14	14	24
14	15	60
14	16	97
14	17	29
14	18	87
14	19	51
14	20	81
14	21	10
14	22	75
14	23	26
14	24	31
14	25	94
14	26	22
14	27	86
14	28	46
14	29	13
14	30	93
14	31	58
14	32	40
14	33	41
14	34	69
14	35	49
14	36	3
14	37	7
14	38	67
14	39	87
14	40	19
14	41	18
14	42	39
14	43	6
14	44	12
14	45	33
14	46	72
14	47	82
14	48	21
14	49	26
14	50	42
14	51	57
14	52	9
14	53	56
14	54	21
14	55	16
14	56	74
14	57	44
14	58	90
14	59	32
14	60	74
14	61	58
14	62	39
14	63	34
14	64	12
14	65	5
14	66	79
14	67	27
14	68	68
14	69	71
14	70	15
14	71	15
14	72	12
14	73	85
14	74	85
14	75	84
14	76	31
14	77	32
14	78	10
14	79	5
14	80	59
14	81	5
14	82	83
14	83	99
14	84	23
14	85	47
14	86	30
14	87	44
14	88	34
14	89	87
14	90	28
14	91	72
14	92	63
14	93	45
14	94	70
14	95	31
14	96	12
14	97	93
14	98	38
14	99	83
14	100	53
15	1	6
15	2	53
15	3	89
15	4	87
15	5	84
15	6	31
15	7	40
15	8	66
15	9	81
15	10	81
15	11	6
15	12	76
15	13	83
15	14	89
15	15	84
15	16	12
15	17	53
15	18	73
15	19	43
15	20	1
15	21	51
15	22	89
15	23	57
15	24	43
15	25	13
15	26	32
15	27	69
15	28	85
15	29	52
15	30	67
15	31	2
15	32	25
15	33	72
15	34	64
15	35	81
15	36	80
15	37	39
15	38	38
15	39	34
15	40	10
15	41	68
15	42	87
15	43	59
15	44	27
15	45	79
15	46	27
15	47	21
15	48	74
15	49	29
15	50	28
15	51	39
15	52	90
15	53	95
15	54	90
15	55	85
15	56	30
15	57	69
15	58	70
15	59	13
15	60	74
15	61	84
15	62	22
15	63	0
15	64	70
15	65	42
15	66	11
15	67	10
15	68	68
15	69	30
15	70	8
15	71	15
15	72	72
15	73	95
15	74	16
15	75	22
15	76	19
15	77	64
15	78	11
15	79	89
15	80	44
15	81	4
15	82	38
15	83	21
15	84	19
15	85	39
15	86	46
15	87	26
15	88	59
15	89	19
15	90	6
15	91	23
15	92	57
15	93	15
15	94	55
15	95	61
15	96	65
15	97	92
15	98	53
15	99	67
15	100	65
16	1	62
16	2	6
16	3	57
16	4	62
16	5	65
16	6	52
16	7	11
16	8	18
16	9	4
16	10	27
16	11	39
16	12	20
16	13	23
16	14	60
16	15	9
16	16	93
16	17	19
16	18	41
16	19	57
16	20	47
16	21	27
16	22	82
16	23	31
16	24	58
16	25	47
16	26	43
16	27	17
16	28	8
16	29	76
16	30	83
16	31	4
16	32	17
16	33	56
16	34	97
16	35	45
16	36	24
16	37	32
16	38	28
16	39	18
16	40	41
16	41	31
16	42	32
16	43	14
16	44	99
16	45	28
16	46	29
16	47	22
16	48	83
16	49	28
16	50	74
16	51	62
16	52	67
16	53	51
16	54	62
16	55	10
16	56	63
16	57	41
16	58	99
16	59	49
16	60	89
16	61	29
16	62	45
16	63	58
16	64	5
16	65	56
16	66	5
16	67	7
16	68	26
16	69	20
16	70	32
16	71	80
16	72	27
16	73	38
16	74	35
16	75	23
16	76	7
16	77	3
16	78	2
16	79	5
16	80	24
16	81	18
16	82	76
16	83	71
16	84	91
16	85	94
16	86	58
16	87	33
16	88	78
16	89	22
16	90	3
16	91	80
16	92	95
16	93	95
16	94	12
16	95	51
16	96	83
16	97	1
16	98	65
16	99	5
16	100	25
17	1	88
17	2	71
17	3	9
17	4	25
17	5	33
17	6	39
17	7	28
17	8	91
17	9	74
17	10	44
17	11	4
17	12	15
17	13	78
17	14	39
17	15	10
17	16	50
17	17	37
17	18	53
17	19	56
17	20	47
17	21	15
17	22	23
17	23	88
17	24	41
17	25	53
17	26	11
17	27	27
17	28	65
17	29	98
17	30	19
17	31	88
17	32	29
17	33	7
17	34	87
17	35	43
17	36	39
17	37	36
17	38	3
17	39	19
17	40	40
17	41	64
17	42	31
17	43	51
17	44	23
17	45	71
17	46	45
17	47	65
17	48	94
17	49	73
17	50	27
17	51	77
17	52	82
17	53	19
17	54	86
17	55	11
17	56	53
17	57	51
17	58	53
17	59	38
17	60	74
17	61	67
17	62	27
17	63	54
17	64	88
17	65	60
17	66	49
17	67	68
17	68	25
17	69	34
17	70	89
17	71	92
17	72	52
17	73	37
17	74	55
17	75	44
17	76	47
17	77	25
17	78	13
17	79	63
17	80	26
17	81	35
17	82	2
17	83	74
17	84	18
17	85	95
17	86	9
17	87	85
17	88	83
17	89	46
17	90	66
17	91	76
17	92	57
17	93	42
17	94	61
17	95	7
17	96	97
17	97	57
17	98	44
17	99	89
17	100	94
18	1	43
18	2	3
18	3	33
18	4	15
18	5	13
18	6	63
18	7	97
18	8	69
18	9	35
18	10	40
18	11	29
18	12	19
18	13	82
18	14	45
18	15	64
18	16	19
18	17	80
18	18	99
18	19	61
18	20	35
18	21	24
18	22	49
18	23	67
18	24	4
18	25	93
18	26	81
18	27	81
18	28	14
18	29	80
18	30	6
18	31	17
18	32	71
18	33	71
18	34	60
18	35	91
18	36	12
18	37	71
18	38	69
18	39	84
18	40	43
18	41	30
18	42	9
18	43	36
18	44	89
18	45	83
18	46	61
18	47	3
18	48	7
18	49	18
18	50	67
18	51	7
18	52	35
18	53	69
18	54	91
18	55	0
18	56	54
18	57	74
18	58	94
18	59	57
18	60	45
18	61	43
18	62	49
18	63	12
18	64	61
18	65	58
18	66	6
18	67	95
18	68	90
18	69	6
18	70	37
18	71	7
18	72	45
18	73	17
18	74	92
18	75	78
18	76	35
18	77	42
18	78	28
18	79	65
18	80	39
18	81	31
18	82	50
18	83	33
18	84	21
18	85	81
18	86	85
18	87	43
18	88	76
18	89	45
18	90	52
18	91	7
18	92	59
18	93	42
18	94	48
18	95	15
18	96	22
18	97	68
18	98	24
18	99	59
18	100	29
19	1	28
19	2	57
19	3	88
19	4	20
19	5	99
19	6	13
19	7	37
19	8	59
19	9	77
19	10	71
19	11	30
19	12	26
19	13	93
19	14	88
19	15	45
19	16	12
19	17	5
19	18	71
19	19	56
19	20	23
19	21	4
19	22	53
19	23	92
19	24	37
19	25	30
19	26	91
19	27	1
19	28	80
19	29	15
19	30	98
19	31	97
19	32	3
19	33	93
19	34	46
19	35	92
19	36	50
19	37	79
19	38	88
19	39	49
19	40	14
19	41	93
19	42	80
19	43	38
19	44	38
19	45	43
19	46	0
19	47	27
19	48	70
19	49	48
19	50	20
19	51	88
19	52	71
19	53	82
19	54	15
19	55	49
19	56	82
19	57	27
19	58	49
19	59	75
19	60	85
19	61	46
19	62	48
19	63	8
19	64	16
19	65	81
19	66	99
19	67	50
19	68	21
19	69	5
19	70	86
19	71	73
19	72	61
19	73	54
19	74	59
19	75	45
19	76	77
19	77	97
19	78	28
19	79	11
19	80	56
19	81	63
19	82	29
19	83	34
19	84	98
19	85	8
19	86	69
19	87	15
19	88	99
19	89	59
19	90	95
19	91	98
19	92	76
19	93	96
19	94	34
19	95	99
19	96	55
19	97	58
19	98	6
19	99	80
19	100	12
20	1	67
20	2	37
20	3	40
20	4	35
20	5	31
20	6	51
20	7	87
20	8	65
20	9	72
20	10	43
20	11	87
20	12	94
20	13	23
20	14	94
20	15	33
20	16	17
20	17	27
20	18	36
20	19	28
20	20	57
20	21	49
20	22	1
20	23	64
20	24	60
20	25	88
20	26	77
20	27	19
20	28	20
20	29	92
20	30	91
20	31	66
20	32	66
20	33	11
20	34	85
20	35	11
20	36	50
20	37	93
20	38	33
20	39	22
20	40	90
20	41	78
20	42	2
20	43	89
20	44	43
20	45	4
20	46	20
20	47	26
20	48	33
20	49	54
20	50	66
20	51	78
20	52	28
20	53	14
20	54	44
20	55	31
20	56	88
20	57	25
20	58	31
20	59	29
20	60	29
20	61	60
20	62	77
20	63	28
20	64	46
20	65	81
20	66	87
20	67	48
20	68	80
20	69	55
20	70	22
20	71	74
20	72	35
20	73	64
20	74	21
20	75	26
20	76	53
20	77	99
20	78	20
20	79	1
20	80	3
20	81	80
20	82	63
20	83	55
20	84	6
20	85	11
20	86	7
20	87	73
20	88	31
20	89	86
20	90	92
20	91	39
20	92	16
20	93	53
20	94	48
20	95	33
20	96	49
20	97	71
20	98	66
20	99	43
20	100	59
21	1	44
21	2	95
21	3	47
21	4	27
21	5	8
21	6	4
21	7	20
21	8	3
21	9	42
21	10	92
21	11	16
21	12	90
21	13	56
21	14	65
21	15	5
21	16	24
21	17	22
21	18	86
21	19	56
21	20	86
21	21	44
21	22	52
21	23	57
21	24	74
21	25	65
21	26	85
21	27	92
21	28	88
21	29	67
21	30	77
21	31	22
21	32	40
21	33	76
21	34	82
21	35	43
21	36	15
21	37	87
21	38	20
21	39	31
21	40	15
21	41	9
21	42	32
21	43	16
21	44	70
21	45	54
21	46	34
21	47	78
21	48	66
21	49	3
21	50	0
21	51	3
21	52	17
21	53	70
21	54	39
21	55	60
21	56	52
21	57	94
21	58	17
21	59	60
21	60	8
21	61	35
21	62	68
21	63	27
21	64	14
21	65	8
21	66	9
21	67	87
21	68	95
21	69	93
21	70	89
21	71	58
21	72	47
21	73	32
21	74	93
21	75	9
21	76	33
21	77	45
21	78	34
21	79	0
21	80	27
21	81	54
21	82	56
21	83	97
21	84	3
21	85	28
21	86	29
21	87	53
21	88	34
21	89	45
21	90	42
21	91	57
21	92	41
21	93	32
21	94	85
21	95	86
21	96	43
21	97	12
21	98	16
21	99	22
21	100	65
22	1	98
22	2	64
22	3	77
22	4	35
22	5	0
22	6	52
22	7	63
22	8	85
22	9	86
22	10	86
22	11	37
22	12	93
22	13	66
22	14	39
22	15	37
22	16	68
22	17	59
22	18	71
22	19	87
22	20	83
22	21	52
22	22	52
22	23	0
22	24	67
22	25	25
22	26	81
22	27	38
22	28	28
22	29	41
22	30	0
22	31	92
22	32	77
22	33	72
22	34	48
22	35	26
22	36	63
22	37	73
22	38	12
22	39	49
22	40	5
22	41	42
22	42	55
22	43	28
22	44	54
22	45	97
22	46	87
22	47	54
22	48	25
22	49	44
22	50	99
22	51	11
22	52	54
22	53	23
22	54	47
22	55	53
22	56	26
22	57	58
22	58	37
22	59	33
22	60	87
22	61	71
22	62	21
22	63	90
22	64	64
22	65	99
22	66	88
22	67	43
22	68	38
22	69	19
22	70	59
22	71	80
22	72	25
22	73	87
22	74	34
22	75	45
22	76	61
22	77	65
22	78	58
22	79	6
22	80	52
22	81	64
22	82	35
22	83	61
22	84	36
22	85	23
22	86	15
22	87	99
22	88	23
22	89	31
22	90	46
22	91	7
22	92	93
22	93	96
22	94	63
22	95	48
22	96	96
22	97	34
22	98	46
22	99	98
22	100	26
23	1	52
23	2	18
23	3	22
23	4	63
23	5	79
23	6	93
23	7	91
23	8	95
23	9	7
23	10	54
23	11	93
23	12	30
23	13	17
23	14	90
23	15	40
23	16	16
23	17	37
23	18	59
23	19	13
23	20	20
23	21	16
23	22	4
23	23	98
23	24	64
23	25	57
23	26	96
23	27	55
23	28	51
23	29	78
23	30	93
23	31	41
23	32	80
23	33	36
23	34	37
23	35	15
23	36	38
23	37	44
23	38	41
23	39	1
23	40	82
23	41	44
23	42	89
23	43	39
23	44	84
23	45	83
23	46	36
23	47	98
23	48	34
23	49	0
23	50	65
23	51	85
23	52	15
23	53	20
23	54	26
23	55	71
23	56	78
23	57	21
23	58	14
23	59	42
23	60	46
23	61	54
23	62	19
23	63	3
23	64	17
23	65	18
23	66	72
23	67	43
23	68	80
23	69	77
23	70	89
23	71	21
23	72	62
23	73	12
23	74	40
23	75	96
23	76	13
23	77	93
23	78	98
23	79	24
23	80	82
23	81	35
23	82	33
23	83	25
23	84	2
23	85	15
23	86	53
23	87	35
23	88	15
23	89	5
23	90	94
23	91	8
23	92	0
23	93	6
23	94	13
23	95	83
23	96	33
23	97	13
23	98	98
23	99	50
23	100	30
24	1	69
24	2	73
24	3	87
24	4	51
24	5	61
24	6	91
24	7	14
24	8	81
24	9	62
24	10	92
24	11	92
24	12	77
24	13	30
24	14	90
24	15	72
24	16	7
24	17	31
24	18	75
24	19	10
24	20	60
24	21	47
24	22	26
24	23	76
24	24	62
24	25	42
24	26	42
24	27	49
24	28	65
24	29	53
24	30	71
24	31	21
