day	hour	value
4	3	67
4	4	23
4	5	94
4	6	7
4	7	66
4	8	4
4	9	33
4	10	5
4	11	19
4	12	81
4	13	28
4	14	82
4	15	91
4	16	57
4	17	40
4	18	76
4	19	56
4	20	71
4	21	7
4	22	90
4	23	33
4	24	96
4	25	36
4	26	9
4	27	30
4	28	89
4	29	45
4	30	13
4	31	34
4	32	25
4	33	54
4	34	27
4	35	94
4	36	54
4	37	29
4	38	43
4	39	52
4	40	8
4	41	24
4	42	11
4	43	20
4	44	49
4	45	79
4	46	51
4	47	65
4	48	62
4	49	16
4	50	90
4	51	18
4	52	59
4	53	38
4	54	89
4	55	24
4	56	4
4	57	83
4	58	87
4	59	70
4	60	67
4	61	12
4	62	15
4	63	99
4	64	56
4	65	13
4	66	3
4	67	79
4	68	78
4	69	66
4	70	51
4	71	37
4	72	20
4	73	82
4	74	25
4	75	1
4	76	62
4	77	81
4	78	83
4	79	68
4	80	35
4	81	68
4	82	57
4	83	90
4	84	40
4	85	18
4	86	78
4	87	33
4	88	87
4	89	37
4	90	18
4	91	24
4	92	51
4	93	16
4	94	64
4	95	24
4	96	48
4	97	65
4	98	55
4	99	1
4	100	0
5	1	79
5	2	10
5	3	47
5	4	80
5	5	39
5	6	4
5	7	48
5	8	80
5	9	77
5	10	3
5	11	89
5	12	71
5	13	45
5	14	34
5	15	67
5	16	14
5	17	19
5	18	59
5	19	12
5	20	93
5	21	36
5	22	52
5	23	43
5	24	37
5	25	85
5	26	80
5	27	32
5	28	56
5	29	56
5	30	5
5	31	15
5	32	38
5	33	98
5	34	26
5	35	82
5	36	80
5	37	96
5	38	21
5	39	54
5	40	79
5	41	66
5	42	7
5	43	27
5	44	29
5	45	36
5	46	47
5	47	66
5	48	78
5	49	40
5	50	16
5	51	50
5	52	14
5	53	63
5	54	15
5	55	23
5	56	1
5	57	87
5	58	39
5	59	26
5	60	88
5	61	77
5	62	33
5	63	34
5	64	59
5	65	48
5	66	70
5	67	99
5	68	45
5	69	94
5	70	34
5	71	84
5	72	96
5	73	59
5	74	5
5	75	10
5	76	54
5	77	19
5	78	79
5	79	80
5	80	48
5	81	82
5	82	8
5	83	10
5	84	93
5	85	42
5	86	0
5	87	23
5	88	15
5	89	60
5	90	77
5	91	90
5	92	51
5	93	85
5	94	91
5	95	8
5	96	52
5	97	72
5	98	41
5	99	38
5	100	76
6	1	89
6	2	45
6	3	82
6	4	80
6	5	81
6	6	29
6	7	49
6	8	6
6	9	55
6	10	70
6	11	13
6	12	82
6	13	91
6	14	47
6	15	35
6	16	86
6	17	16
6	18	81
6	19	72
6	20	17
6	21	87
6	22	5
6	23	64
6	24	86
6	25	0
6	26	11
6	27	55
6	28	28
6	29	71
6	30	54
6	31	12
6	32	49
6	33	58
6	34	87
6	35	86
6	36	10
6	37	45
6	38	87
6	39	16
6	40	77
6	41	79
6	42	32
6	43	59
6	44	20
6	45	39
6	46	92
6	47	64
6	48	37
6	49	78
6	50	34
6	51	26
6	52	5
6	53	53
6	54	27
6	55	78
6	56	32
6	57	67
6	58	13
6	59	58
6	60	43
6	61	58
6	62	58
6	63	28
6	64	84
6	65	84
6	66	14
6	67	29
6	68	27
6	69	26
6	70	4
6	71	15
6	72	51
6	73	14
6	74	75
6	75	79
6	76	19
6	77	18
6	78	2
6	79	30
6	80	19
6	81	60
6	82	85
6	83	56
6	84	28
6	85	25
6	86	89
6	87	37
6	88	34
6	89	88
6	90	60
6	91	5
6	92	26
6	93	37
6	94	82
6	95	54
6	96	92
6	97	52
6	98	79
6	99	79
6	100	42
7	1	76
7	2	51
7	3	79
7	4	70
7	5	97
7	6	24
7	7	3
7	8	33
7	9	19
7	10	8
7	11	99
7	12	16
7	13	97
7	14	89
7	15	94
7	16	91
7	17	13
7	18	64
7	19	85
7	20	56
7	21	18
7	22	32
7	23	28
7	24	63
7	25	50
7	26	72
7	27	87
7	28	92
7	29	15
7	30	80
7	31	20
7	32	6
7	33	41
7	34	49
7	35	7
7	36	21
7	37	6
7	38	44
7	39	92
7	40	41
7	41	23
7	42	84
7	43	97
7	44	38
7	45	61
7	46	35
7	47	97
7	48	83
7	49	32
7	50	71
7	51	18
7	52	43
7	53	1
7	54	11
7	55	81
7	56	44
7	57	71
7	58	86
7	59	52
7	60	91
7	61	60
7	62	36
7	63	95
7	64	36
7	65	61
7	66	69
7	67	57
7	68	52
7	69	16
7	70	62
7	71	30
7	72	8
7	73	4
7	74	27
7	75	87
7	76	31
7	77	95
7	78	26
7	79	68
7	80	18
7	81	44
7	82	57
7	83	94
7	84	4
7	85	57
7	86	48
7	87	8
7	88	80
7	89	38
7	90	76
7	91	29
7	92	23
7	93	91
7	94	35
7	95	33
7	96	46
7	97	47
7	98	98
7	99	0
7	100	49
8	1	54
8	2	75
8	3	82
8	4	44
8	5	10
8	6	47
8	7	57
8	8	6
8	9	24
8	10	20
8	11	38
8	12	91
8	13	90
8	14	11
8	15	97
8	16	12
8	17	21
8	18	92
8	19	18
8	20	76
8	21	97
8	22	9
8	23	33
8	24	45
8	25	95
8	26	99
8	27	63
8	28	21
8	29	29
8	30	2
8	31	3
8	32	74
8	33	59
8	34	46
8	35	62
8	36	27
8	37	25
8	38	20
8	39	25
8	40	70
8	41	45
8	42	14
8	43	70
8	44	9
8	45	21
8	46	87
8	47	90
8	48	17
8	49	34
8	50	31
8	51	10
8	52	45
8	53	27
8	54	46
8	55	25
8	56	80
8	57	82
8	58	9
8	59	35
8	60	84
8	61	1
8	62	90
8	63	22
8	64	33
8	65	78
8	66	71
8	67	50
8	68	37
8	69	48
8	70	8
8	71	56
8	72	19
8	73	86
8	74	11
8	75	5
8	76	41
8	77	90
8	78	37
8	79	39
8	80	79
8	81	89
8	82	80
8	83	18
8	84	8
8	85	3
8	86	98
8	87	43
8	88	8
8	89	27
8	90	22
8	91	81
8	92	31
8	93	41
8	94	27
8	95	31
8	96	17
8	97	8
8	98	66
8	99	49
8	100	54
9	1	91
9	2	31
9	3	72
9	4	66
9	5	28
9	6	53
9	7	19
9	8	69
9	9	95
9	10	91
9	11	3
9	12	51
9	13	79
9	14	15
9	15	88
9	16	49
9	17	87
9	18	28
9	19	92
9	20	34
9	21	73
9	22	3
9	23	9
9	24	26
9	25	49
9	26	57
9	27	86
9	28	49
9	29	8
9	30	79
9	31	28
9	32	4
9	33	10
9	34	51
9	35	77
9	36	38
9	37	16
9	38	90
9	39	39
9	40	19
9	41	95
9	42	78
9	43	24
9	44	45
9	45	64
9	46	77
9	47	11
9	48	32
9	49	39
9	50	58
9	51	43
9	52	57
9	53	70
9	54	65
9	55	29
9	56	90
9	57	58
9	58	11
9	59	18
9	60	83
9	61	79
9	62	66
9	63	79
9	64	4
9	65	17
9	66	85
9	67	97
9	68	1
9	69	2
9	70	47
9	71	37
9	72	95
9	73	13
9	74	93
9	75	88
9	76	9
9	77	3
9	78	61
9	79	89
9	80	66
9	81	42
9	82	97
9	83	1
9	84	77
9	85	53
9	86	8
9	87	43
9	88	88
9	89	31
9	90	85
9	91	31
9	92	24
9	93	86
9	94	76
9	95	77
9	96	87
9	97	61
9	98	16
9	99	74
9	100	84
10	1	34
10	2	59
10	3	31
10	4	54
10	5	11
10	6	9
10	7	86
10	8	7
10	9	18
10	10	40
10	11	35
10	12	55
10	13	20
10	14	81
10	15	61
10	16	65
10	17	8
10	18	31
10	19	75
10	20	37
10	21	53
10	22	85
10	23	92
10	24	73
10	25	50
10	26	92
10	27	0
10	28	5
10	29	1
10	30	83
10	31	64
10	32	76
10	33	16
10	34	47
10	35	25
10	36	50
10	37	89
10	38	53
10	39	93
10	40	38
10	41	50
10	42	31
10	43	51
10	44	7
10	45	13
10	46	61
10	47	77
10	48	56
10	49	93
10	50	43
10	51	66
10	52	95
10	53	65
10	54	57
10	55	99
10	56	35
10	57	29
10	58	31
10	59	67
10	60	13
10	61	93
10	62	39
10	63	77
10	64	84
10	65	33
10	66	93
10	67	4
10	68	1
10	69	11
10	70	52
10	71	44
10	72	80
10	73	60
10	74	29
10	75	59
10	76	84
10	77	57
10	78	88
10	79	55
10	80	28
10	81	26
10	82	64
10	83	2
10	84	11
10	85	33
10	86	16
10	87	72
10	88	80
10	89	42
10	90	80
10	91	16
10	92	38
10	93	48
10	94	50
10	95	45
10	96	7
10	97	51
10	98	80
10	99	65
10	100	90
11	1	9
11	2	46
11	3	81
11	4	37
11	5	72
11	6	90
11	7	11
11	8	71
11	9	7
11	10	4
11	11	11
11	12	24
11	13	38
11	14	77
11	15	92
11	16	67
11	17	69
11	18	51
11	19	7
11	20	20
11	21	2
11	22	50
11	23	65
11	24	84
11	25	3
11	26	8
11	27	50
11	28	53
11	29	68
11	30	89
11	31	9
11	32	0
11	33	12
11	34	80
11	35	12
11	36	91
11	37	83
11	38	36
11	39	74
11	40	48
11	41	7
11	42	15
11	43	12
11	44	14
11	45	99
11	46	53
11	47	89
11	48	3
11	49	88
11	50	45
11	51	19
11	52	46
11	53	93
11	54	94
11	55	81
11	56	55
11	57	99
11	58	79
11	59	82
11	60	97
11	61	52
11	62	57
11	63	83
11	64	32
11	65	25
11	66	16
11	67	91
11	68	91
11	69	97
11	70	48
11	71	74
11	72	43
11	73	36
11	74	40
11	75	78
11	76	67
11	77	23
11	78	90
11	79	68
11	80	60
11	81	28
11	82	48
11	83	30
11	84	2
11	85	1
11	86	34
11	87	17
11	88	53
11	89	49
11	90	59
11	91	9
11	92	16
11	93	30
11	94	23
11	95	9
11	96	30
11	97	68
11	98	4
11	99	13
11	100	15
12	1	37
12	2	11
12	3	98
12	4	49
12	5	95
12	6	28
12	7	84
12	8	53
12	9	42
12	10	75
12	11	32
12	12	49
12	13	60
12	14	90
12	15	96
12	16	76
12	17	14
12	18	36
12	19	27
12	20	99
12	21	38
12	22	82
12	23	72
12	24	41
12	25	89
12	26	19
12	27	89
12	28	33
12	29	70
12	30	96
12	31	70
12	32	88
12	33	68
12	34	63
12	35	11
12	36	84
12	37	7
12	38	70
12	39	47
12	40	28
12	41	52
12	42	60
12	43	17
12	44	26
12	45	88
12	46	33
12	47	7
12	48	87
12	49	46
12	50	30
12	51	12
12	52	66
12	53	89
12	54	41
12	55	35
12	56	28
12	57	95
12	58	56
12	59	75
12	60	28
12	61	20
12	62	86
12	63	35
12	64	80
12	65	7
12	66	79
12	67	14
12	68	6
12	69	89
12	70	22
12	71	51
12	72	53
12	73	57
12	74	4
12	75	43
12	76	38
12	77	83
12	78	89
12	79	0
12	80	92
12	81	47
12	82	51
12	83	15
12	84	52
12	85	58
12	86	94
12	87	53
12	88	91
12	89	42
12	90	16
12	91	3
12	92	61
12	93	18
12	94	41
12	95	28
12	96	68
12	97	90
12	98	7
12	99	12
12	100	33
13	1	62
13	2	32
13	3	85
13	4	75
13	5	63
13	6	85
13	7	85
13	8	47
13	9	14
13	10	60
13	11	88
13	12	48
13	13	1
13	14	51
13	15	95
13	16	48
13	17	89
13	18	15
13	19	84
13	20	20
13	21	81
13	22	63
13	23	84
13	24	39
13	25	17
13	26	42
13	27	11
13	28	84
13	29	17
13	30	67
13	31	34
13	32	10
13	33	78
13	34	26
13	35	49
13	36	56
13	37	65
13	38	65
13	39	17
13	40	21
13	41	36
13	42	40
13	43	82
13	44	64
13	45	75
13	46	74
13	47	2
13	48	90
13	49	73
13	50	34
13	51	49
13	52	68
13	53	45
13	54	29
13	55	37
13	56	40
13	57	42
13	58	43
13	59	6
13	60	65
13	61	43
13	62	42
13	63	44
13	64	78
13	65	37
13	66	60
13	67	25
13	68	78
13	69	30
13	70	29
13	71	88
13	72	3
13	73	51
13	74	69
13	75	16
13	76	61
13	77	34
13	78	18
13	79	17
13	80	12
13	81	36
13	82	15
13	83	59
13	84	6
13	85	2
13	86	30
13	87	98
13	88	88
13	89	13
13	90	64
13	91	53
13	92	6
13	93	93
13	94	63
13	95	95
13	96	36
13	97	0
13	98	74
13	99	38
13	100	88
14	1	77
14	2	6
14	3	67
14	4	29
14	5	90
14	6	81
14	7	82
14	8	93
14	9	10
14	10	74
14	11	13
14	12	18
14	13	28
14	14	73
14	15	41
14	16	87
14	17	9
14	18	69
14	19	54
14	20	35
14	21	23
14	22	74
14	23	60
14	24	52
14	25	0
14	26	5
14	27	10
14	28	71
14	29	7
14	30	82
14	31	33
14	32	14
14	33	67
14	34	40
14	35	63
14	36	9
14	37	68
14	38	70
14	39	56
14	40	2
14	41	61
14	42	51
14	43	77
14	44	32
14	45	0
14	46	3
14	47	1
14	48	0
14	49	41
14	50	59
14	51	22
14	52	3
14	53	75
14	54	13
14	55	4
14	56	13
14	57	49
14	58	44
14	59	91
14	60	17
14	61	57
14	62	55
14	63	62
14	64	22
14	65	31
14	66	84
14	67	76
14	68	61
14	69	96
14	70	9
14	71	73
14	72	21
14	73	76
14	74	85
14	75	98
14	76	89
14	77	45
14	78	6
14	79	8
14	80	13
14	81	40
14	82	45
14	83	19
14	84	58
14	85	17
14	86	82
14	87	7
14	88	58
14	89	58
14	90	92
14	91	29
14	92	80
14	93	34
14	94	23
14	95	54
14	96	68
14	97	45
14	98	22
14	99	80
14	100	53
15	1	63
15	2	65
15	3	98
15	4	8
15	5	53
15	6	58
15	7	65
15	8	47
15	9	55
15	10	33
15	11	64
15	12	23
15	13	14
15	14	83
15	15	83
15	16	55
15	17	72
15	18	90
15	19	26
15	20	12
15	21	35
15	22	29
15	23	88
15	24	52
15	25	14
15	26	1
15	27	1
15	28	8
15	29	34
15	30	32
15	31	91
15	32	64
15	33	18
15	34	95
15	35	80
15	36	15
15	37	35
15	38	68
15	39	75
15	40	26
15	41	95
15	42	99
15	43	95
15	44	12
15	45	25
15	46	94
15	47	42
15	48	82
15	49	8
15	50	14
15	51	58
15	52	20
15	53	59
15	54	8
15	55	82
15	56	59
15	57	25
15	58	67
15	59	31
15	60	5
15	61	47
15	62	83
15	63	1
15	64	42
15	65	54
15	66	78
15	67	22
15	68	37
15	69	99
15	70	71
15	71	98
15	72	74
15	73	61
15	74	69
15	75	79
15	76	17
15	77	58
15	78	33
15	79	95
15	80	79
15	81	2
15	82	15
15	83	48
15	84	68
15	85	83
15	86	42
15	87	11
15	88	88
15	89	52
15	90	72
15	91	40
15	92	81
15	93	67
15	94	61
15	95	53
15	96	83
15	97	93
15	98	63
15	99	6
15	100	41
16	1	47
16	2	3
16	3	36
16	4	6
16	5	10
16	6	41
16	7	17
16	8	21
16	9	65
16	10	50
16	11	38
16	12	18
16	13	15
16	14	31
16	15	62
16	16	30
16	17	59
16	18	56
16	19	23
16	20	84
16	21	19
16	22	58
16	23	62
16	24	86
16	25	69
16	26	27
16	27	32
16	28	57
16	29	79
16	30	33
16	31	30
16	32	95
16	33	82
16	34	84
16	35	66
16	36	3
16	37	12
16	38	1
16	39	17
16	40	83
16	41	86
16	42	73
16	43	19
16	44	64
16	45	47
16	46	25
16	47	96
16	48	67
16	49	28
16	50	23
16	51	22
16	52	55
16	53	9
16	54	32
16	55	69
16	56	67
16	57	61
16	58	90
16	59	14
16	60	76
16	61	9
16	62	22
16	63	25
16	64	92
16	65	31
16	66	31
16	67	0
16	68	31
16	69	80
16	70	39
16	71	75
16	72	28
16	73	88
16	74	38
16	75	4
16	76	74
16	77	69
16	78	96
16	79	26
16	80	23
16	81	89
16	82	41
16	83	27
16	84	30
16	85	17
16	86	18
16	87	60
16	88	93
16	89	55
16	90	15
16	91	59
16	92	11
16	93	98
16	94	44
16	95	3
16	96	36
16	97	65
16	98	7
16	99	23
16	100	67
17	1	91
17	2	62
17	3	86
17	4	51
17	5	35
17	6	6
17	7	33
17	8	7
17	9	89
17	10	46
17	11	13
17	12	25
17	13	1
17	14	28
17	15	13
17	16	1
17	17	23
17	18	45
17	19	7
17	20	52
17	21	36
17	22	98
17	23	16
17	24	36
17	25	34
17	26	40
17	27	17
17	28	42
17	29	68
17	30	57
17	31	6
17	32	87
17	33	90
17	34	12
17	35	25
17	36	2
17	37	58
17	38	96
17	39	34
17	40	25
17	41	9
17	42	90
17	43	79
17	44	16
17	45	23
17	46	72
17	47	98
17	48	98
17	49	56
17	50	35
17	51	32
17	52	93
17	53	82
17	54	93
17	55	48
17	56	84
17	57	34
17	58	82
17	59	31
17	60	89
17	61	77
17	62	40
17	63	61
17	64	60
17	65	77
17	66	79
17	67	36
17	68	81
17	69	31
17	70	14
17	71	89
17	72	48
17	73	9
17	74	40
17	75	49
17	76	12
17	77	48
17	78	14
17	79	16
17	80	22
17	81	45
17	82	58
17	83	26
17	84	75
17	85	55
17	86	43
17	87	24
17	88	86
17	89	30
17	90	14
17	91	34
17	92	45
17	93	96
17	94	22
17	95	11
17	96	86
17	97	93
17	98	60
17	99	69
17	100	48
18	1	15
18	2	79
18	3	27
18	4	83
18	5	79
18	6	12
18	7	33
18	8	36
18	9	75
18	10	90
18	11	87
18	12	42
18	13	32
18	14	15
18	15	44
18	16	40
18	17	33
18	18	21
18	19	62
18	20	81
18	21	70
18	22	34
18	23	47
18	24	17
18	25	65
18	26	94
18	27	55
18	28	52
18	29	60
18	30	37
18	31	45
18	32	76
18	33	67
18	34	87
18	35	81
18	36	33
18	37	27
18	38	34
18	39	71
18	40	36
18	41	34
18	42	8
18	43	49
18	44	74
18	45	2
18	46	74
18	47	35
18	48	11
18	49	8
18	50	95
18	51	28
18	52	18
18	53	1
18	54	30
18	55	28
18	56	95
18	57	96
18	58	58
18	59	2
18	60	50
18	61	84
18	62	0
18	63	91
18	64	32
18	65	38
18	66	54
18	67	1
18	68	6
18	69	86
18	70	49
18	71	48
18	72	50
18	73	66
18	74	41
18	75	85
18	76	67
18	77	84
18	78	57
18	79	33
18	80	98
18	81	69
18	82	18
18	83	63
18	84	14
18	85	69
18	86	75
18	87	65
18	88	59
18	89	51
18	90	27
18	91	76
18	92	94
18	93	7
18	94	37
18	95	11
18	96	13
18	97	36
18	98	89
18	99	39
18	100	2
19	1	32
19	2	38
19	3	72
19	4	24
19	5	96
19	6	68
19	7	41
19	8	40
19	9	20
19	10	15
19	11	30
19	12	58
19	13	26
19	14	25
19	15	14
19	16	94
19	17	95
19	18	71
19	19	1
19	20	28
19	21	0
19	22	54
19	23	7
19	24	29
19	25	31
19	26	91
19	27	24
19	28	17
19	29	17
19	30	43
19	31	99
19	32	42
19	33	75
19	34	31
19	35	83
19	36	77
19	37	93
19	38	2
19	39	19
19	40	23
19	41	92
19	42	34
19	43	53
19	44	62
19	45	51
19	46	98
19	47	48
19	48	71
19	49	32
19	50	56
19	51	17
19	52	21
19	53	52
19	54	32
19	55	90
19	56	38
19	57	22
19	58	45
19	59	50
19	60	7
19	61	94
19	62	97
19	63	17
19	64	93
19	65	44
19	66	72
19	67	84
19	68	4
19	69	29
19	70	39
19	71	78
19	72	43
19	73	54
19	74	58
19	75	79
19	76	70
19	77	83
19	78	92
19	79	92
19	80	43
19	81	6
19	82	12
19	83	43
19	84	55
19	85	70
19	86	81
19	87	29
19	88	8
19	89	51
19	90	93
19	91	37
19	92	9
19	93	35
19	94	61
19	95	64
19	96	95
19	97	44
19	98	96
19	99	14
19	100	4
20	1	84
20	2	39
20	3	16
20	4	34
20	5	72
20	6	60
20	7	80
20	8	24
20	9	94
20	10	57
20	11	35
20	12	81
20	13	45
20	14	81
20	15	91
20	16	54
20	17	41
20	18	99
20	19	10
20	20	16
20	21	37
20	22	8
20	23	77
20	24	86
20	25	67
20	26	55
20	27	18
20	28	76
20	29	29
20	30	22
20	31	17
20	32	22
20	33	40
20	34	69
20	35	91
20	36	50
20	37	11
20	38	2
20	39	40
20	40	79
20	41	61
20	42	61
20	43	32
20	44	36
20	45	43
20	46	45
20	47	40
20	48	74
20	49	79
20	50	52
20	51	5
20	52	96
20	53	75
20	54	3
20	55	15
20	56	35
20	57	44
20	58	31
20	59	31
20	60	51
20	61	78
20	62	65
20	63	97
20	64	68
20	65	41
20	66	65
20	67	46
20	68	9
20	69	94
20	70	10
20	71	0
20	72	58
20	73	0
20	74	61
20	75	28
20	76	34
20	77	70
20	78	90
20	79	74
20	80	3
20	81	44
20	82	42
20	83	79
20	84	21
20	85	13
20	86	49
20	87	1
20	88	96
20	89	80
20	90	84
20	91	61
20	92	79
20	93	37
20	94	4
20	95	49
20	96	73
20	97	76
20	98	15
20	99	35
20	100	9
21	1	87
21	2	34
21	3	25
21	4	51
21	5	68
21	6	86
21	7	8
21	8	0
21	9	35
21	10	82
21	11	38
21	12	96
21	13	54
21	14	2
21	15	3
21	16	75
21	17	41
21	18	63
21	19	59
21	20	77
21	21	91
21	22	39
21	23	90
21	24	68
21	25	12
21	26	94
21	27	0
21	28	50
21	29	11
21	30	25
21	31	68
21	32	2
21	33	81
21	34	66
21	35	13
21	36	50
21	37	42
21	38	6
21	39	70
21	40	95
21	41	8
21	42	81
21	43	1
21	44	86
21	45	32
21	46	77
21	47	16
21	48	26
21	49	75
21	50	68
21	51	22
21	52	35
21	53	8
21	54	78
21	55	66
21	56	99
21	57	2
21	58	7
21	59	2
21	60	44
21	61	88
21	62	63
21	63	48
21	64	81
21	65	43
21	66	14
21	67	50
21	68	97
21	69	58
21	70	42
21	71	84
21	72	20
21	73	54
21	74	4
21	75	20
21	76	0
21	77	85
21	78	98
21	79	73
21	80	44
21	81	10
21	82	64
21	83	25
21	84	15
21	85	28
21	86	30
21	87	82
21	88	61
21	89	82
21	90	94
21	91	72
21	92	41
21	93	27
21	94	50
21	95	32
21	96	13
21	97	64
21	98	26
21	99	22
21	100	13
22	1	38
22	2	1
22	3	45
22	4	94
22	5	31
22	6	86
22	7	17
22	8	74
22	9	79
22	10	95
22	11	3
22	12	42
22	13	5
22	14	53
22	15	96
22	16	13
22	17	53
22	18	13
22	19	23
22	20	20
22	21	46
22	22	27
22	23	61
22	24	32
22	25	87
22	26	35
22	27	43
22	28	84
22	29	64
22	30	59
22	31	66
22	32	60
22	33	44
22	34	78
22	35	92
22	36	13
22	37	4
22	38	15
22	39	37
22	40	78
22	41	19
22	42	36
22	43	31
22	44	26
22	45	75
22	46	54
22	47	64
22	48	57
22	49	44
22	50	95
22	51	27
22	52	2
22	53	3
22	54	91
22	55	48
22	56	33
22	57	14
22	58	93
22	59	72
22	60	10
22	61	8
22	62	26
22	63	22
22	64	21
22	65	83
22	66	77
22	67	63
22	68	5
22	69	41
22	70	51
22	71	77
22	72	50
22	73	69
22	74	28
22	75	64
22	76	61
22	77	72
22	78	13
22	79	75
22	80	24
22	81	1
22	82	81
22	83	27
22	84	75
22	85	82
22	86	49
22	87	4
22	88	30
22	89	98
22	90	92
22	91	83
22	92	25
22	93	72
22	94	5
22	95	91
22	96	17
22	97	73
22	98	70
22	99	35
22	100	83
23	1	14
23	2	31
23	3	54
23	4	51
23	5	82
23	6	76
23	7	53
23	8	92
23	9	31
23	10	42
23	11	90
23	12	0
23	13	99
23	14	68
23	15	32
23	16	93
23	17	49
23	18	13
23	19	35
23	20	44
23	21	37
23	22	3
23	23	62
23	24	21
23	25	32
23	26	41
23	27	63
23	28	98
23	29	41
23	30	35
23	31	0
23	32	34
23	33	5
23	34	77
23	35	31
23	36	65
23	37	82
23	38	43
23	39	80
23	40	32
23	41	74
23	42	23
23	43	17
23	44	68
23	45	11
23	46	29
23	47	31
23	48	27
23	49	5
23	50	81
23	51	19
23	52	77
23	53	90
23	54	58
23	55	93
23	56	1
23	57	10
23	58	10
23	59	65
23	60	6
23	61	58
23	62	47
23	63	67
23	64	37
23	65	45
23	66	5
23	67	72
23	68	51
23	69	44
23	70	28
23	71	22
23	72	80
23	73	42
23	74	43
23	75	80
23	76	22
23	77	62
23	78	67
23	79	13
23	80	13
23	81	61
23	82	53
23	83	55
23	84	2
23	85	72
23	86	44
23	87	34
23	88	99
23	89	58
23	90	7
23	91	43
23	92	26
23	93	0
23	94	71
23	95	31
23	96	69
23	97	53
23	98	46
23	99	74
23	100	13
24	1	81
24	2	18
24	3	26
24	4	79
24	5	90
24	6	64
24	7	83
24	8	30
24	9	40
24	10	67
24	11	32
24	12	22
24	13	61
24	14	22
24	15	56
24	16	73
24	17	31
24	18	99
24	19	20
24	20	89
24	21	2
24	22	33
24	23	45
24	24	70
24	25	29
24	26	37
24	27	58
24	28	65
24	29	60
24	30	57
24	31	38
