day	hour	value
3	96	54
3	97	59
3	98	58
3	99	28
3	100	28
4	1	46
4	2	24
4	3	92
4	4	83
4	5	99
4	6	41
4	7	99
4	8	43
4	9	59
4	10	5
4	11	2
4	12	44
4	13	64
4	14	60
4	15	0
4	16	23
4	17	17
4	18	89
4	19	87
4	20	32
4	21	59
4	22	89
4	23	16
4	24	55
4	25	40
4	26	92
4	27	82
4	28	35
4	29	45
4	30	37
4	31	89
4	32	6
4	33	49
4	34	3
4	35	32
4	36	14
4	37	89
4	38	67
4	39	61
4	40	66
4	41	48
4	42	67
4	43	66
4	44	33
4	45	77
4	46	69
4	47	91
4	48	55
4	49	39
4	50	28
4	51	14
4	52	3
4	53	21
4	54	62
4	55	45
4	56	19
4	57	75
4	58	61
4	59	38
4	60	87
4	61	78
4	62	73
4	63	72
4	64	74
4	65	21
4	66	75
4	67	25
4	68	79
4	69	91
4	70	35
4	71	98
4	72	98
4	73	60
4	74	95
4	75	47
4	76	86
4	77	55
4	78	56
4	79	81
4	80	77
4	81	92
4	82	57
4	83	4
4	84	84
4	85	14
4	86	12
4	87	25
4	88	33
4	89	76
4	90	43
4	91	36
4	92	49
4	93	91
4	94	84
4	95	59
4	96	39
4	97	11
4	98	88
4	99	53
4	100	60
5	1	60
5	2	28
5	3	41
5	4	95
5	5	8
5	6	11
5	7	61
5	8	22
5	9	56
5	10	68
5	11	66
5	12	94
5	13	25
5	14	3
5	15	19
5	16	58
5	17	60
5	18	72
5	19	22
5	20	76
5	21	81
5	22	20
5	23	67
5	24	21
5	25	12
5	26	46
5	27	21
5	28	91
5	29	85
5	30	41
5	31	77
5	32	61
5	33	23
5	34	22
5	35	31
5	36	96
5	37	6
5	38	80
5	39	33
5	40	59
5	41	6
5	42	41
5	43	5
5	44	49
5	45	59
5	46	49
5	47	81
5	48	77
5	49	43
5	50	86
5	51	48
5	52	77
5	53	37
5	54	35
5	55	27
5	56	60
5	57	59
5	58	54
5	59	97
5	60	42
5	61	58
5	62	87
5	63	54
5	64	3
5	65	19
5	66	29
5	67	22
5	68	47
5	69	83
5	70	68
5	71	54
5	72	50
5	73	39
5	74	63
5	75	50
5	76	34
5	77	80
5	78	49
5	79	62
5	80	4
5	81	64
5	82	30
5	83	31
5	84	25
5	85	47
5	86	3
5	87	91
5	88	58
5	89	66
5	90	25
5	91	42
5	92	50
5	93	58
5	94	92
5	95	61
5	96	68
5	97	5
5	98	72
5	99	15
5	100	92
6	1	81
6	2	10
6	3	45
6	4	93
6	5	86
6	6	59
6	7	22
6	8	22
6	9	3
6	10	55
6	11	48
6	12	72
6	13	75
6	14	70
6	15	81
6	16	13
6	17	86
6	18	80
6	19	75
6	20	77
6	21	73
6	22	2
6	23	98
6	24	41
6	25	38
6	26	62
6	27	46
6	28	70
6	29	9
6	30	68
6	31	37
6	32	42
6	33	35
6	34	64
6	35	84
6	36	53
6	37	29
6	38	48
6	39	2
6	40	8
6	41	86
6	42	98
6	43	83
6	44	86
6	45	83
6	46	43
6	47	20
6	48	13
6	49	32
6	50	7
6	51	37
6	52	4
6	53	81
6	54	7
6	55	1
6	56	68
6	57	88
6	58	76
6	59	52
6	60	90
6	61	63
6	62	31
6	63	53
6	64	2
6	65	2
6	66	28
6	67	14
6	68	0
6	69	53
6	70	10
6	71	72
6	72	44
6	73	8
6	74	39
6	75	5
6	76	49
6	77	51
6	78	17
6	79	68
6	80	50
6	81	24
6	82	76
6	83	76
6	84	28
6	85	23
6	86	8
6	87	3
6	88	85
6	89	56
6	90	84
6	91	70
6	92	0
6	93	62
6	94	71
6	95	50
6	96	14
6	97	44
6	98	20
6	99	89
6	100	21
7	1	64
7	2	61
7	3	0
7	4	20
7	5	5
7	6	3
7	7	14
7	8	43
7	9	4
7	10	76
7	11	32
7	12	65
7	13	90
7	14	28
7	15	1
7	16	57
7	17	9
7	18	73
7	19	96
7	20	89
7	21	77
7	22	52
7	23	11
7	24	23
7	25	53
7	26	21
7	27	49
7	28	58
7	29	38
7	30	68
7	31	39
7	32	42
7	33	16
7	34	49
7	35	19
7	36	54
7	37	15
7	38	41
7	39	12
7	40	3
7	41	39
7	42	3
7	43	74
7	44	51
7	45	50
7	46	26
7	47	92
7	48	37
7	49	72
7	50	2
7	51	99
7	52	63
7	53	73
7	54	39
7	55	5
7	56	3
7	57	7
7	58	37
7	59	97
7	60	72
7	61	80
7	62	45
7	63	1
7	64	38
7	65	37
7	66	38
7	67	38
7	68	93
7	69	97
7	70	1
7	71	54
7	72	11
7	73	3
7	74	54
7	75	55
7	76	24
7	77	35
7	78	47
7	79	75
7	80	24
7	81	47
7	82	82
7	83	19
7	84	42
7	85	40
7	86	57
7	87	30
7	88	83
7	89	84
7	90	35
7	91	9
7	92	32
7	93	98
7	94	71
7	95	80
7	96	92
7	97	94
7	98	39
7	99	87
7	100	4
8	1	88
8	2	97
8	3	29
8	4	63
8	5	45
8	6	61
8	7	83
8	8	77
8	9	62
8	10	39
8	11	7
8	12	48
8	13	98
8	14	62
8	15	48
8	16	30
8	17	27
8	18	71
8	19	56
8	20	21
8	21	78
8	22	10
8	23	29
8	24	91
8	25	45
8	26	79
8	27	71
8	28	63
8	29	24
8	30	42
8	31	6
8	32	57
8	33	70
8	34	26
8	35	21
8	36	84
8	37	51
8	38	92
8	39	27
8	40	36
8	41	32
8	42	65
8	43	51
8	44	59
8	45	94
8	46	6
8	47	99
8	48	86
8	49	93
8	50	91
8	51	78
8	52	65
8	53	78
8	54	52
8	55	91
8	56	13
8	57	50
8	58	38
8	59	87
8	60	63
8	61	31
8	62	83
8	63	74
8	64	16
8	65	94
8	66	2
8	67	84
8	68	10
8	69	11
8	70	12
8	71	69
8	72	74
8	73	90
8	74	18
8	75	20
8	76	5
8	77	75
8	78	84
8	79	9
8	80	37
8	81	96
8	82	8
8	83	50
8	84	99
8	85	8
8	86	78
8	87	92
8	88	40
8	89	0
8	90	33
8	91	60
8	92	15
8	93	15
8	94	81
8	95	43
8	96	83
8	97	53
8	98	82
8	99	59
8	100	54
9	1	33
9	2	89
9	3	34
9	4	13
9	5	72
9	6	82
9	7	49
9	8	38
9	9	70
9	10	65
9	11	38
9	12	92
9	13	71
9	14	34
9	15	40
9	16	62
9	17	37
9	18	76
9	19	38
9	20	15
9	21	25
9	22	95
9	23	52
9	24	28
9	25	38
9	26	85
9	27	52
9	28	31
9	29	46
9	30	63
9	31	69
9	32	75
9	33	77
9	34	28
9	35	91
9	36	80
9	37	45
9	38	84
9	39	96
9	40	16
9	41	71
9	42	23
9	43	61
9	44	52
9	45	70
9	46	34
9	47	70
9	48	39
9	49	44
9	50	45
9	51	92
9	52	63
9	53	71
9	54	62
9	55	28
9	56	11
9	57	10
9	58	91
9	59	99
9	60	31
9	61	55
9	62	22
9	63	69
9	64	53
9	65	97
9	66	72
9	67	17
9	68	16
9	69	7
9	70	38
9	71	86
9	72	98
9	73	92
9	74	41
9	75	9
9	76	61
9	77	5
9	78	49
9	79	2
9	80	52
9	81	48
9	82	42
9	83	58
9	84	70
9	85	30
9	86	47
9	87	12
9	88	12
9	89	10
9	90	69
9	91	64
9	92	31
9	93	20
9	94	35
9	95	58
9	96	30
9	97	90
9	98	92
9	99	87
9	100	28
10	1	37
10	2	77
10	3	33
10	4	9
10	5	50
10	6	52
10	7	47
10	8	43
10	9	42
10	10	61
10	11	43
10	12	4
10	13	18
10	14	46
10	15	76
10	16	36
10	17	42
10	18	7
10	19	42
10	20	54
10	21	93
10	22	79
10	23	39
10	24	30
10	25	38
10	26	65
10	27	75
10	28	47
10	29	43
10	30	5
10	31	73
10	32	39
10	33	3
10	34	85
10	35	45
10	36	6
10	37	93
10	38	84
10	39	51
10	40	43
10	41	82
10	42	14
10	43	60
10	44	71
10	45	92
10	46	60
10	47	69
10	48	68
10	49	62
10	50	95
10	51	2
10	52	78
10	53	91
10	54	82
10	55	10
10	56	79
10	57	0
10	58	32
10	59	40
10	60	17
10	61	54
10	62	24
10	63	67
10	64	45
10	65	72
10	66	15
10	67	67
10	68	53
10	69	36
10	70	68
10	71	53
10	72	49
10	73	9
10	74	29
10	75	82
10	76	8
10	77	21
10	78	65
10	79	95
10	80	1
10	81	31
10	82	43
10	83	92
10	84	51
10	85	67
10	86	80
10	87	90
10	88	41
10	89	64
10	90	1
10	91	21
10	92	19
10	93	32
10	94	57
10	95	61
10	96	94
10	97	72
10	98	18
10	99	50
10	100	42
11	1	23
11	2	77
11	3	36
11	4	46
11	5	48
11	6	61
11	7	22
11	8	14
11	9	20
11	10	3
11	11	23
11	12	88
11	13	93
11	14	19
11	15	91
11	16	47
11	17	88
11	18	26
11	19	38
11	20	65
11	21	6
11	22	17
11	23	73
11	24	34
11	25	26
11	26	2
11	27	59
11	28	86
11	29	97
11	30	51
11	31	61
11	32	90
11	33	10
11	34	34
11	35	5
11	36	46
11	37	18
11	38	92
11	39	68
11	40	58
11	41	28
11	42	25
11	43	30
11	44	76
11	45	19
11	46	4
11	47	81
11	48	24
11	49	40
11	50	72
11	51	1
11	52	9
11	53	36
11	54	1
11	55	0
11	56	90
11	57	83
11	58	65
11	59	16
11	60	5
11	61	34
11	62	82
11	63	51
11	64	70
11	65	42
11	66	56
11	67	70
11	68	75
11	69	16
11	70	47
11	71	81
11	72	41
11	73	25
11	74	74
11	75	68
11	76	6
11	77	9
11	78	90
11	79	80
11	80	9
11	81	49
11	82	82
11	83	28
11	84	99
11	85	12
11	86	48
11	87	3
11	88	7
11	89	3
11	90	27
11	91	75
11	92	78
11	93	38
11	94	53
11	95	32
11	96	77
11	97	19
11	98	4
11	99	78
11	100	26
12	1	55
12	2	89
12	3	64
12	4	54
12	5	23
12	6	28
12	7	24
12	8	66
12	9	1
12	10	43
12	11	95
12	12	96
12	13	20
12	14	71
12	15	98
12	16	53
12	17	13
12	18	41
12	19	28
12	20	65
12	21	71
12	22	37
12	23	85
12	24	38
12	25	55
12	26	76
12	27	41
12	28	56
12	29	48
12	30	69
12	31	21
12	32	49
12	33	41
12	34	92
12	35	22
12	36	96
12	37	57
12	38	15
12	39	43
12	40	61
12	41	80
12	42	97
12	43	30
12	44	9
12	45	32
12	46	80
12	47	25
12	48	73
12	49	95
12	50	19
12	51	19
12	52	16
12	53	53
12	54	94
12	55	46
12	56	43
12	57	36
12	58	40
12	59	12
12	60	4
12	61	74
12	62	84
12	63	7
12	64	3
12	65	50
12	66	52
12	67	81
12	68	51
12	69	40
12	70	64
12	71	93
12	72	75
12	73	87
12	74	81
12	75	2
12	76	11
12	77	60
12	78	41
12	79	70
12	80	68
12	81	4
12	82	89
12	83	65
12	84	37
12	85	27
12	86	14
12	87	99
12	88	11
12	89	36
12	90	22
12	91	12
12	92	94
12	93	36
12	94	92
12	95	34
12	96	36
12	97	47
12	98	62
12	99	12
12	100	9
13	1	17
13	2	8
13	3	6
13	4	59
13	5	12
13	6	11
13	7	27
13	8	46
13	9	96
13	10	87
13	11	10
13	12	37
13	13	9
13	14	38
13	15	23
13	16	51
13	17	15
13	18	77
13	19	7
13	20	61
13	21	77
13	22	2
13	23	7
13	24	88
13	25	76
13	26	24
13	27	98
13	28	72
13	29	10
13	30	99
13	31	28
13	32	4
13	33	97
13	34	94
13	35	68
13	36	47
13	37	64
13	38	32
13	39	83
13	40	25
13	41	43
13	42	93
13	43	54
13	44	8
13	45	56
13	46	20
13	47	76
13	48	99
13	49	40
13	50	33
13	51	93
13	52	85
13	53	5
13	54	14
13	55	65
13	56	6
13	57	81
13	58	65
13	59	80
13	60	47
13	61	20
13	62	63
13	63	2
13	64	21
13	65	21
13	66	6
13	67	20
13	68	2
13	69	0
13	70	34
13	71	55
13	72	58
13	73	38
13	74	99
13	75	72
13	76	35
13	77	54
13	78	69
13	79	24
13	80	71
13	81	2
13	82	33
13	83	52
13	84	29
13	85	57
13	86	77
13	87	93
13	88	42
13	89	73
13	90	66
13	91	25
13	92	23
13	93	34
13	94	61
13	95	34
13	96	3
13	97	46
13	98	19
13	99	66
13	100	65
14	1	69
14	2	64
14	3	48
14	4	19
14	5	44
14	6	31
14	7	46
14	8	67
14	9	27
14	10	30
14	11	78
14	12	18
14	13	24
14	14	97
14	15	10
14	16	79
14	17	39
14	18	13
14	19	4
14	20	75
14	21	10
14	22	11
14	23	38
14	24	75
14	25	69
14	26	31
14	27	0
14	28	65
14	29	47
14	30	49
14	31	93
14	32	57
14	33	80
14	34	92
14	35	88
14	36	38
14	37	36
14	38	91
14	39	52
14	40	62
14	41	63
14	42	89
14	43	17
14	44	7
14	45	13
14	46	72
14	47	49
14	48	72
14	49	81
14	50	98
14	51	45
14	52	58
14	53	40
14	54	59
14	55	35
14	56	82
14	57	8
14	58	29
14	59	53
14	60	28
14	61	45
14	62	22
14	63	10
14	64	62
14	65	85
14	66	75
14	67	78
14	68	14
14	69	38
14	70	85
14	71	46
14	72	93
14	73	6
14	74	14
14	75	13
14	76	5
14	77	17
14	78	64
14	79	53
14	80	46
14	81	23
14	82	68
14	83	29
14	84	12
14	85	40
14	86	49
14	87	86
14	88	59
14	89	81
14	90	20
14	91	69
14	92	60
14	93	97
14	94	76
14	95	82
14	96	60
14	97	64
14	98	6
14	99	13
14	100	64
15	1	42
15	2	76
15	3	14
15	4	54
15	5	32
15	6	78
15	7	59
15	8	68
15	9	82
15	10	15
15	11	58
15	12	27
15	13	24
15	14	28
15	15	8
15	16	69
15	17	43
15	18	10
15	19	15
15	20	61
15	21	83
15	22	5
15	23	33
15	24	20
15	25	75
15	26	68
15	27	72
15	28	84
15	29	88
15	30	57
15	31	82
15	32	14
15	33	81
15	34	53
15	35	40
15	36	35
15	37	17
15	38	5
15	39	7
15	40	94
15	41	21
15	42	31
15	43	11
15	44	85
15	45	81
15	46	90
15	47	76
15	48	16
15	49	29
15	50	23
15	51	23
15	52	23
15	53	25
15	54	26
15	55	5
15	56	91
15	57	55
15	58	24
15	59	33
15	60	40
15	61	47
15	62	18
15	63	56
15	64	34
15	65	57
15	66	5
15	67	4
15	68	90
15	69	93
15	70	79
15	71	6
15	72	44
15	73	84
15	74	42
15	75	72
15	76	43
15	77	66
15	78	70
15	79	0
15	80	74
15	81	40
15	82	98
15	83	46
15	84	41
15	85	29
15	86	38
15	87	15
15	88	40
15	89	81
15	90	10
15	91	72
15	92	15
15	93	47
15	94	71
15	95	51
15	96	88
15	97	64
15	98	84
15	99	39
15	100	94
16	1	42
16	2	96
16	3	95
16	4	82
16	5	84
16	6	16
16	7	17
16	8	10
16	9	90
16	10	25
16	11	89
16	12	98
16	13	76
16	14	96
16	15	31
16	16	87
16	17	89
16	18	6
16	19	59
16	20	41
16	21	47
16	22	9
16	23	53
16	24	99
16	25	44
16	26	58
16	27	49
16	28	52
16	29	48
16	30	22
16	31	66
16	32	78
16	33	96
16	34	59
16	35	6
16	36	22
16	37	38
16	38	23
16	39	69
16	40	26
16	41	19
16	42	48
16	43	78
16	44	98
16	45	57
16	46	74
16	47	66
16	48	37
16	49	3
16	50	1
16	51	45
16	52	54
16	53	8
16	54	62
16	55	45
16	56	74
16	57	16
16	58	36
16	59	46
16	60	14
16	61	31
16	62	12
16	63	70
16	64	17
16	65	55
16	66	36
16	67	51
16	68	1
16	69	85
16	70	57
16	71	71
16	72	28
16	73	67
16	74	82
16	75	77
16	76	23
16	77	3
16	78	36
16	79	38
16	80	31
16	81	40
16	82	35
16	83	12
16	84	9
16	85	9
16	86	40
16	87	27
16	88	50
16	89	39
16	90	69
16	91	40
16	92	60
16	93	85
16	94	68
16	95	10
16	96	81
16	97	46
16	98	69
16	99	65
16	100	50
17	1	34
17	2	94
17	3	67
17	4	71
17	5	18
17	6	63
17	7	41
17	8	25
17	9	98
17	10	40
17	11	21
17	12	45
17	13	21
17	14	39
17	15	17
17	16	87
17	17	46
17	18	80
17	19	99
17	20	78
17	21	68
17	22	27
17	23	13
17	24	99
17	25	9
17	26	15
17	27	62
17	28	37
17	29	48
17	30	61
17	31	26
17	32	31
17	33	17
17	34	1
17	35	43
17	36	5
17	37	27
17	38	11
17	39	28
17	40	70
17	41	37
17	42	44
17	43	85
17	44	3
17	45	24
17	46	88
17	47	65
17	48	29
17	49	92
17	50	69
17	51	80
17	52	42
17	53	96
17	54	99
17	55	76
17	56	0
17	57	8
17	58	85
17	59	71
17	60	28
17	61	17
17	62	15
17	63	99
17	64	50
17	65	73
17	66	35
17	67	43
17	68	84
17	69	18
17	70	93
17	71	92
17	72	80
17	73	74
17	74	41
17	75	44
17	76	3
17	77	75
17	78	87
17	79	91
17	80	64
17	81	82
17	82	12
17	83	93
17	84	24
17	85	32
17	86	22
17	87	59
17	88	25
17	89	48
17	90	39
17	91	80
17	92	16
17	93	19
17	94	49
17	95	25
17	96	50
17	97	5
17	98	80
17	99	59
17	100	51
18	1	6
18	2	18
18	3	3
18	4	74
18	5	51
18	6	92
18	7	75
18	8	14
18	9	3
18	10	21
18	11	53
18	12	33
18	13	90
18	14	65
18	15	75
18	16	21
18	17	7
18	18	60
18	19	29
18	20	27
18	21	82
18	22	7
18	23	86
18	24	62
18	25	53
18	26	51
18	27	73
18	28	29
18	29	63
18	30	31
18	31	31
18	32	58
18	33	20
18	34	87
18	35	26
18	36	89
18	37	54
18	38	22
18	39	33
18	40	24
18	41	5
18	42	33
18	43	65
18	44	72
18	45	43
18	46	33
18	47	35
18	48	50
18	49	62
18	50	34
18	51	51
18	52	61
18	53	28
18	54	63
18	55	89
18	56	54
18	57	7
18	58	59
18	59	12
18	60	78
18	61	89
18	62	80
18	63	96
18	64	47
18	65	74
18	66	25
18	67	54
18	68	2
18	69	4
18	70	95
18	71	56
18	72	11
18	73	13
18	74	7
18	75	68
18	76	63
18	77	21
18	78	77
18	79	30
18	80	24
18	81	5
18	82	47
18	83	49
18	84	8
18	85	40
18	86	70
18	87	82
18	88	5
18	89	52
18	90	50
18	91	55
18	92	21
18	93	19
18	94	64
18	95	89
18	96	63
18	97	27
18	98	38
18	99	67
18	100	20
19	1	55
19	2	24
19	3	59
19	4	5
19	5	73
19	6	79
19	7	95
19	8	86
19	9	61
19	10	77
19	11	96
19	12	53
19	13	57
19	14	82
19	15	86
19	16	49
19	17	61
19	18	70
19	19	60
19	20	61
19	21	55
19	22	39
19	23	85
19	24	18
19	25	30
19	26	28
19	27	11
19	28	63
19	29	98
19	30	68
19	31	12
19	32	16
19	33	76
19	34	47
19	35	36
19	36	20
19	37	55
19	38	4
19	39	18
19	40	35
19	41	45
19	42	58
19	43	51
19	44	46
19	45	13
19	46	40
19	47	22
19	48	60
19	49	55
19	50	63
19	51	77
19	52	6
19	53	84
19	54	51
19	55	56
19	56	11
19	57	46
19	58	31
19	59	72
19	60	30
19	61	10
19	62	13
19	63	44
19	64	43
19	65	80
19	66	3
19	67	98
19	68	74
19	69	82
19	70	27
19	71	25
19	72	9
19	73	61
19	74	66
19	75	12
19	76	55
19	77	62
19	78	77
19	79	12
19	80	65
19	81	78
19	82	60
19	83	63
19	84	7
19	85	17
19	86	65
19	87	6
19	88	38
19	89	51
19	90	30
19	91	2
19	92	24
19	93	25
19	94	64
19	95	27
19	96	88
19	97	79
19	98	55
19	99	60
19	100	23
20	1	81
20	2	74
20	3	51
20	4	4
20	5	21
20	6	86
20	7	49
20	8	19
20	9	49
20	10	92
20	11	16
20	12	70
20	13	44
20	14	0
20	15	48
20	16	58
20	17	11
20	18	96
20	19	86
20	20	6
20	21	19
20	22	74
20	23	9
20	24	54
20	25	97
20	26	69
20	27	26
20	28	86
20	29	97
20	30	4
20	31	85
20	32	78
20	33	63
20	34	7
20	35	90
20	36	79
20	37	59
20	38	14
20	39	7
20	40	16
20	41	72
20	42	29
20	43	78
20	44	68
20	45	5
20	46	9
20	47	65
20	48	8
20	49	67
20	50	41
20	51	80
20	52	44
20	53	21
20	54	71
20	55	36
20	56	73
20	57	31
20	58	66
20	59	14
20	60	6
20	61	19
20	62	19
20	63	5
20	64	51
20	65	40
20	66	33
20	67	19
20	68	33
20	69	21
20	70	21
20	71	43
20	72	49
20	73	94
20	74	14
20	75	87
20	76	32
20	77	10
20	78	50
20	79	84
20	80	31
20	81	13
20	82	68
20	83	0
20	84	57
20	85	19
20	86	31
20	87	47
20	88	77
20	89	50
20	90	18
20	91	26
20	92	74
20	93	62
20	94	42
20	95	68
20	96	64
20	97	19
20	98	90
20	99	95
20	100	54
21	1	32
21	2	82
21	3	41
21	4	57
21	5	92
21	6	8
21	7	86
21	8	54
21	9	0
21	10	96
21	11	61
21	12	3
21	13	30
21	14	51
21	15	64
21	16	87
21	17	43
21	18	38
21	19	83
21	20	24
21	21	54
21	22	11
21	23	87
21	24	5
21	25	6
21	26	48
21	27	39
21	28	36
21	29	81
21	30	59
21	31	70
21	32	83
21	33	7
21	34	47
21	35	91
21	36	13
21	37	12
21	38	0
21	39	89
21	40	60
21	41	23
21	42	81
21	43	95
21	44	99
21	45	40
21	46	92
21	47	54
21	48	79
21	49	95
21	50	9
21	51	91
21	52	21
21	53	14
21	54	25
21	55	75
21	56	65
21	57	24
21	58	93
21	59	57
21	60	46
21	61	92
21	62	21
21	63	59
21	64	76
21	65	2
21	66	56
21	67	15
21	68	31
21	69	79
21	70	14
21	71	0
21	72	67
21	73	65
21	74	38
21	75	57
21	76	85
21	77	87
21	78	77
21	79	37
21	80	7
21	81	84
21	82	27
21	83	78
21	84	20
21	85	10
21	86	14
21	87	17
21	88	93
21	89	29
21	90	85
21	91	46
21	92	84
21	93	16
21	94	29
21	95	57
21	96	74
21	97	72
21	98	42
21	99	13
21	100	91
22	1	87
22	2	5
22	3	58
22	4	32
22	5	33
22	6	30
22	7	81
22	8	94
22	9	37
22	10	43
22	11	72
22	12	42
22	13	17
22	14	97
22	15	36
22	16	67
22	17	97
22	18	95
22	19	35
22	20	20
22	21	92
22	22	78
22	23	64
22	24	1
22	25	51
22	26	55
22	27	95
22	28	59
22	29	13
22	30	65
22	31	97
22	32	17
22	33	22
22	34	82
22	35	20
22	36	48
22	37	79
22	38	5
22	39	33
22	40	60
22	41	58
22	42	53
22	43	99
22	44	16
22	45	1
22	46	10
22	47	20
22	48	99
22	49	81
22	50	2
22	51	8
22	52	44
22	53	2
22	54	12
22	55	5
22	56	94
22	57	46
22	58	82
22	59	75
22	60	66
22	61	44
22	62	30
22	63	32
22	64	94
22	65	69
22	66	23
22	67	1
22	68	85
22	69	24
22	70	57
22	71	37
22	72	61
22	73	75
22	74	91
22	75	83
22	76	74
22	77	88
22	78	93
22	79	62
22	80	14
22	81	20
22	82	73
22	83	33
22	84	21
22	85	67
22	86	87
22	87	78
22	88	25
22	89	31
22	90	21
22	91	32
22	92	96
22	93	94
22	94	64
22	95	74
22	96	79
22	97	13
22	98	3
22	99	39
22	100	55
23	1	68
23	2	51
23	3	97
23	4	84
23	5	33
23	6	60
23	7	53
23	8	26
23	9	93
23	10	30
23	11	33
23	12	41
23	13	39
23	14	24
23	15	5
23	16	37
23	17	87
23	18	62
23	19	99
23	20	38
23	21	49
23	22	87
23	23	77
23	24	29
23	25	49
23	26	61
23	27	2
23	28	33
23	29	85
23	30	65
23	31	4
23	32	1
23	33	33
23	34	89
23	35	66
23	36	67
23	37	31
23	38	67
23	39	93
23	40	75
23	41	65
23	42	95
23	43	11
23	44	77
23	45	53
23	46	30
23	47	88
23	48	52
23	49	12
23	50	84
23	51	23
23	52	29
23	53	53
23	54	26
23	55	39
23	56	59
23	57	24
23	58	13
23	59	40
23	60	19
23	61	98
23	62	77
23	63	57
23	64	54
23	65	99
23	66	20
23	67	21
23	68	26
23	69	3
23	70	10
23	71	43
23	72	92
23	73	46
23	74	81
23	75	88
23	76	44
23	77	81
23	78	62
23	79	25
23	80	24
23	81	79
23	82	83
23	83	3
23	84	4
23	85	64
23	86	97
23	87	39
23	88	79
23	89	41
23	90	77
23	91	50
23	92	86
23	93	22
23	94	75
23	95	66
23	96	93
23	97	47
23	98	54
23	99	68
23	100	5
24	1	45
24	2	5
24	3	20
24	4	42
24	5	78
24	6	3
24	7	17
24	8	75
24	9	68
24	10	44
24	11	75
24	12	56
24	13	11
24	14	19
24	15	13
24	16	76
24	17	63
24	18	57
24	19	53
24	20	41
24	21	98
24	22	77
24	23	38
24	24	40
24	25	81
24	26	50
24	27	90
24	28	63
24	29	5
24	30	22
24	31	94
